Code,Name,StateId,BranchId
05368,JERICO,2,2
05376,LA CEJA,2,2
05380,LA ESTRELLA,2,2
05390,LA PINTADA,2,2
05400,LA UNION,2,2
05411,LIBORINA,2,2
05425,MACEO,2,2
05440,MARINILLA,2,2
05467,MONTEBELLO,2,2
05475,MURINDO,2,2
05480,MUTATA,2,2
05483,NARIÑO,2,2
05490,NECOCLI,2,2
05495,NECHI,2,2
05501,OLAYA,2,2
05541,PEÐOL,2,2
05543,PEQUE,2,2
05576,PUEBLORRICO,2,2
05579,PUERTO BERRIO,2,2
05585,PUERTO NARE,2,2
05591,PUERTO TRIUNFO,2,2
05604,REMEDIOS,2,2
05607,RETIRO,2,2
05615,RIONEGRO,2,2
05628,SABANALARGA,2,2
05631,SABANETA,2,2
05642,SALGAR,2,2
05647,SAN ANDRES DE CUERQUIA,2,2
05649,SAN CARLOS,2,2
05652,SAN FRANCISCO,2,2
05656,SAN JERONIMO,2,2
05658,SAN JOSE DE LA MONTAÑA,2,2
05659,SAN JUAN DE URABA,2,2
05660,SAN LUIS,2,2
05664,SAN PEDRO,2,2
05665,SAN PEDRO DE URABA,2,2
05667,SAN RAFAEL,2,2
05670,SAN ROQUE,2,2
05674,SAN VICENTE,2,2
05679,SANTA BARBARA,2,2
05686,SANTA ROSA DE OSOS,2,2
05690,SANTO DOMINGO,2,2
05697,EL SANTUARIO,2,2
05736,SEGOVIA,2,2
05756,SONSON,2,2
05761,SOPETRAN,2,2
05789,TAMESIS,2,2
05790,TARAZA,2,2
05792,TARSO,2,2
05809,TITIRIBI,2,2
05819,TOLEDO,2,2
05837,TURBO,2,2
05842,URAMITA,2,2
05847,URRAO,2,2
05854,VALDIVIA,2,2
05856,VALPARAISO,2,2
05858,VEGACHI,2,2
05861,VENECIA,2,2
05873,VIGIA DEL FUERTE,2,2
05885,YALI,2,2
05887,YARUMAL,2,2
05890,YOLOMBO,2,2
05893,YONDO,2,2
05895,ZARAGOZA,2,2
08001,BARRANQUILLA,4,4
08078,BARANOA,4,4
08137,CAMPO DE LA CRUZ,4,4
08141,CANDELARIA,4,4
08296,GALAPA,4,4
08372,JUAN DE ACOSTA,4,4
08421,LURUACO,4,4
08433,MALAMBO,4,4
08436,MANATI,4,4
08520,PALMAR DE VARELA,4,4
08549,PIOJO,4,4
08558,POLONUEVO,4,4
08560,PONEDERA,4,4
08573,PUERTO COLOMBIA,4,4
08606,REPELON,4,4
08634,SABANAGRANDE,4,4
08638,SABANALARGA,4,4
08675,SANTA LUCIA,4,4
08685,SANTO TOMAS,4,4
08758,SOLEDAD,4,4
08770,SUAN,4,4
08832,TUBARA,4,4
08849,USIACURI,4,4
11001,"BOGOTA, D.C.",14,1
13001,CARTAGENA,5,3
13006,ACHI,5,3
13030,ALTOS DEL ROSARIO,5,3
13042,ARENAL,5,3
13052,ARJONA,5,3
13062,ARROYOHONDO,5,3
13074,BARRANCO DE LOBA,5,3
13140,CALAMAR,5,3
13160,CANTAGALLO,5,3
13188,CICUCO,5,3
13212,CORDOBA,5,3
13222,CLEMENCIA,5,3
13244,EL CARMEN DE BOLIVAR,5,3
13248,EL GUAMO,5,3
13268,EL PEÑON,5,3
13300,HATILLO DE LOBA,5,3
13430,MAGANGUE,5,3
13433,MAHATES,5,3
13440,MARGARITA,5,3
13442,MARIA LA BAJA,5,3
13458,MONTECRISTO,5,3
13468,MOMPOS,5,3
13490,NOROSI,5,3
13473,MORALES,5,3
13549,PINILLOS,5,3
13580,REGIDOR,5,3
13600,RIO VIEJO,5,3
13620,SAN CRISTOBAL,5,3
13647,SAN ESTANISLAO,5,3
13650,SAN FERNANDO,5,3
13654,SAN JACINTO,5,3
13655,SAN JACINTO DEL CAUCA,5,3
13657,SAN JUAN NEPOMUCENO,5,3
13667,SAN MARTIN DE LOBA,5,3
13670,SAN PABLO,5,3
13673,SANTA CATALINA,5,3
13683,SANTA ROSA,5,3
13688,SANTA ROSA DEL SUR,5,3
13744,SIMITI,5,3
13760,SOPLAVIENTO,5,3
13780,TALAIGUA NUEVO,5,3
13810,TIQUISIO,5,3
13836,TURBACO,5,3
13838,TURBANA,5,3
13873,VILLANUEVA,5,3
13894,ZAMBRANO,5,3
15001,TUNJA,6,5
15022,ALMEIDA,6,5
15047,AQUITANIA,6,5
15051,ARCABUCO,6,5
15087,BELEN,6,5
15090,BERBEO,6,5
15092,BETEITIVA,6,5
15097,BOAVITA,6,5
15104,BOYACA,6,5
15106,BRICEÑO,6,5
15109,BUENAVISTA,6,5
15114,BUSBANZA,6,5
15131,CALDAS,6,5
15135,CAMPOHERMOSO,6,5
15162,CERINZA,6,5
15172,CHINAVITA,6,5
15176,CHIQUINQUIRA,6,5
15180,CHISCAS,6,5
15183,CHITA,6,5
15185,CHITARAQUE,6,5
15187,CHIVATA,6,5
15189,CIENEGA,6,5
15204,COMBITA,6,5
15212,COPER,6,5
15215,CORRALES,6,5
15218,COVARACHIA,6,5
15223,CUBARA,6,5
15224,CUCAITA,6,5
